county,license_number,operation_type,establishment_type,entity_name,DBA_name,street_number,street_name,city,state,zip_code,square_footage
Albany,10683,Store,JAC,SALEH ADEL THABET,NORTH ALLEN NEWS DELI,159,N ALLEN ST,ALBANY,NY,12206,1800
Albany,15926,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 277,2475,DELAWARE TPK (RT 443),VOORHEESVILLE,NY,12186,2500
Albany,15933,Store,JAC,DRAKE PETROLEUM CO INC,XTRA MART 1459,616,BROADWAY,WATERVLIET,NY,12189,1600
Albany,15942,Store,JAC,REDDY WILLIAM,REDDYS DELI&GROCERY,170,MAIN ST,GUILDERLAND CENTER,NY,12085,3200
Albany,10274,Store,JAC,ALTIRI ABDO NOMAN AHMED,R&J GROCERY&DELI,277,CLINTON AVE,ALBANY,NY,12210,700
Albany,15978,Store,JAC,RAGONESE IMPORTS INC,RAGONESE IMPORTS,409,NEW SCOTLAND AVE,ALBANY,NY,12208,1000
Albany,16010,Store,JAC,DENITTO MARIA,FIORELLO IMP LUIGIS DEL,1182,WESTERN AVE,ALBANY,NY,12203,1300
Albany,10562,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR 5656,201,HENRY JOHNSON BLVD,ALBANY,NY,12210,7000
Albany,16028,Store,JAC,HAMIDA ENTERPRISES INC,LUKOIL/GC MINI MART,456,RT 146 MAIN ST,GUILDERLAND CENTER,NY,12085,1500
Albany,10349,Store,JAC,YEMEN GROCERY&DELI INC,YEMEN GROCERY&DELI,108B,QUAIL ST,ALBANY,NY,12206,800
Albany,10540,Store,A,RITE AID OF NEW YORK INC,RITE AID PHARMACY 00661,2025,WESTERN AVE,ALBANY,NY,12203,7500
Albany,10348,Store,JAC,HUSSAIN JARRAR,ALI BABAS INDIAN SPICES,10,FULLER RD,ALBANY,NY,12205,400
Albany,10619,Store,A,WELCH JAMES,JIMS PLACE,110,STATE ST,ALBANY,NY,12207,600
Albany,420256,Store,A,CVS ALBANY LLC,CVS PHARMACY 05358,3916,CARMAN RD,SCHENECTADY,NY,12303,2000
Albany,10305,Store,JAC,MAPLE LEAF MARKET LLC,MAPLE LEAF MARKET,323,ONTARIO ST,ALBANY,NY,12208,1800
Albany,10656,Store,JAB,BEAUMONT LYNN & LYNCH BRENDAN,CHEESECAKE MACHISMO,293,HAMILTON ST,ALBANY,NY,12210,1200
Albany,10514,Store,A,LINDT&SPRUNGLI USA INC,LINDT CHOCOLATE 333,,ONE CROSSGATES MALL RD SUITE P-21,ALBANY,NY,12203,1500
Albany,10573,Store,A,HICKORY FARMS INC,HICKORY FARMS #11311,131,COLONIE CENTER,ALBANY,NY,12205,1000
Albany,10420,Store,A,CVS ALBANY LLC,CVS PHARMACY 00600,415-419,DELAWARE AVE,ALBANY,NY,12209,5000
Albany,10008,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 105,624,DELAWARE AVE,DELMAR,NY,12054,2800
Albany,10586,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #2164,103,SARATOGA ST,COHOES,NY,12047,3500
Albany,10365,Store,JABC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8339,180,DELAWARE AVE,DELMAR,NY,12054,43000
Albany,10640,Store,JAC,HOLMES JENNIFER M,FIORELLO DELI,1180-A,WESTERN AVE,ALBANY,NY,12203,800
Albany,10620,Store,A,SHERMAN MARK W,EXPRESS STOP NEWS,50,WOLF RD DOT,ALBANY,NY,12233,600
Albany,10496,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR 2048,484,CENTRAL AVE,ALBANY,NY,12206,3000
Albany,10308,Store,JAC,WESTERN AVENUE BBE INC,CAMPUS MOBIL,1181,WESTERN AVE,ALBANY,NY,12203,600
Albany,10642,Store,JABC,CA SMITH INC,RAVENA SHOP N SAVE,2480,RT 9W,RAVENA,NY,12143,27000
Albany,15821,Store,JACX,TEST ESTABLISHMENT,TEST RECORD,,TEST,TEST,NY,12205,12345
Albany,10575,Store,A,DIFFERENT DRUMMER KITCHEN INC,DIFFERENT DRUMMER,1475,WESTERN AVE,ALBANY,NY,12203,3500
Albany,10597,Store,JAC,EASHA INC,EASHA MART,206,QUAIL ST,ALBANY,NY,12203,900
Albany,10618,Store,A,SAEED KHALID,TOWER NEWS,,EMPIRE STATE PLAZA CORNING,ALBANY,NY,12223,550
Albany,10615,Store,JAC,DUNCO INC,A PLUS SUNOCO,656,ALBANY SHAKER RD,ALBANY,NY,12211,1800
Albany,10719,Store,A,CVS ALBANY LLC,CVS PHARMACY #00375,260,DELAWARE AVE,DELMAR,NY,12054,15000
Albany,10389,Store,A,HISTORY HILL INC,LARK CENTRAL MARKET,218,LARK ST,ALBANY,NY,12210,1200
Albany,10696,Store,A,CVS ALBANY LLC,CVS PHARMACY #0415,750,NEWLOUDON RD,LATHAM,NY,12110,12000
Albany,10056,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 334,219,SAND CREEK RD,ALBANY,NY,12205,1500
Albany,10391,Store,JAC,SONA SONY QUICK MART CORP,SONA SONY QUICK MART,52,FULLER RD,ALBANY,NY,12205,1000
Albany,10278,Store,A,CVS ALBANY LLC,CVS PHARMACY 05030,1475,WESTERN AVE,ALBANY,NY,12203,4000
Albany,10778,Store,JAC,RADIA CORP,CAMPUS CONVENIENT,143,WESTERN AVE,ALBANY,NY,12203,1200
Albany,10457,Store,A,ECKERD CORP,RITE AID 10692,911,CENTRAL AVE,ALBANY,NY,12206,8000
Albany,15814,Store,JAC,CREIGHTONS OF GUILDERLAND INC,PARADISE NATURAL FOODS,1823,WESTERN AVE,ALBANY,NY,12203,1600
Albany,10739,Store,JAC,LAGUNA MINI MART INC,MOBIL MART,610,TROY SCHENECTADY RD,LATHAM,NY,12110,3000
Albany,10768,Store,JAC,PAUL SANDRA,S&A W INDIAN AMER GRCRY,350,ELK ST,ALBANY,NY,12206,3500
Albany,10584,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 186,14,BROADWAY,ALBANY,NY,12204,1800
Albany,10378,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 152,10,NEW SCOTLAND AVE,ALBANY,NY,12208,2000
Albany,10542,Store,A,RITE AID OF NEW YORK INC,RITE AID PHARMACY 03334,310,S PEARL ST,ALBANY,NY,12202,6000
Albany,10543,Store,A,RITE AID OF NEW YORK INC,RITE AID #4928,1863,CENTRAL AVE,COLONIE,NY,12205,8000
Albany,10290,Store,JAC,LECLAIRE LISA A,LISAS PRODUCE&MORE,406,KENWOOD AVE,DELMAR,NY,12054,600
Albany,10783,Store,JACDK,CARIOTO PRODUCE INC,CARIOTO PRODUCE,80,COHOES AVE,GREEN ISLAND,NY,12183,17000
Albany,10467,Store,JAC,BALLTOWN SERVICE INC,BALLTOWN SERVICE,370,NEW KARNER RD,ALBANY,NY,12205,1200
Albany,10506,Store,A,RITE AID OF NY INC,RITE AID 537,17-21,N PEARL ST,ALBANY,NY,12207,7600
Albany,10564,Store,A,WILLIAMS SONOMA INC,WILLIAMS SONOMA  813,120,WASHINGTON AVE EXT SUITE D215,ALBANY,NY,12203,3000
Albany,10701,Store,A,WALGREEN EASTERN CO INC,WALGREENS #09153,2061,WESTERN AVE,GUILDERLAND,NY,12084,12000
Albany,10386,Store,A,DEVEN CORP THE,EMPIRE NEWS OF ALBANY,10,DELAWARE AVE,ALBANY,NY,12210,600
Albany,10418,Store,A,CVS ALBANY LLC,CVS PHARMACY 05047,584,LOUDON RD,LATHAM,NY,12110,7500
Albany,10483,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE 1414,911,CENTRAL AVE,ALBANY,NY,12206,8000
Albany,10800,Store,JAC,ALAWDI ADEL ALI,ONE STAR MARKET,153,CLINTON AVE,ALBANY,NY,12210,1000
Albany,10801,Store,JAC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD #8233,5,MAPLE RD,VOORHEESVILLE,NY,12186,27000
Albany,10730,Store,A,VITAMIN SHOPPE INDUSTRIES INC,VITAMIN SHOPPE THE,108,WOLF RD,ALBANY,NY,12205,4050
Albany,10221,Store,JABC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8393,5239,WESTERN TPKE,GUILDERLAND,NY,12009,46000
Albany,10233,Store,JAC,WESTMERE SUNOCO MART LLC,SUNOCO MART,1979,WESTERN AVE,ALBANY,NY,12203,912
Albany,10643,Store,A,BIMBO BAKERIES USA INC,BIMBO BAKERIES USA,40,FULLER RD,ALBANY,NY,12205,0
Albany,10459,Store,A,CVS ALBANY LLC,CVS PHARMACY 00680,153,CENTRAL AVE,ALBANY,NY,12206,5000
Albany,10753,Store,JAC,NEW SPICY INC,HALAL SUPER MARKET,700,NEW LOUDON RD #3,LATHAM,NY,12110,2500
Albany,10804,Store,A,ULHAQ IJAZ,US NEWS,80,S SWAN ST,ALBANY,NY,12239,600
Albany,10342,Store,JAC,TARGET CORPORATION,TARGET 1268,1440,CENTRAL AVE,ALBANY,NY,12205,125000
Albany,10428,Store,A,CVS ALBANY LLC,CVS PHARMACY 00778,1170,WESTERN AVE,ALBANY,NY,12203,6000
Albany,10583,Store,JABCDP,INDIAN LADDER FARMS INC,INDIAN LADDER FARMS,342,ALTAMONT RD,ALTAMONT,NY,12009,10000
Albany,10587,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 23,1060,MADISON AVE,ALBANY,NY,12208,27000
Albany,10628,Store,A,CRISAFULLI BEVERAGE GRP INC,WESTMERE BEVERAGES,1756,WESTERN AVE,ALBANY,NY,12203,4000
Albany,10711,Store,JABC,PRICE CHOPPER OPERATING CO INC,MARKET 32 STORE 28,2080,WESTERN AVE,GUILDERLAND,NY,12084,45000
Albany,10429,Store,A,RITE AID OF NEW YORK INC,RITE AID PHARMACY 00162,444-A,BROADWAY,ALBANY,NY,12204,8000
Albany,10368,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 188,475,ALBANY SHAKER RD,ALBANY,NY,12211,28000
Albany,10712,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 210,605,NEW LOUDON RD,LATHAM,NY,12110,1800
Albany,10448,Store,A,CVS ALBANY LLC,CVS PHARMACY 05037,,RT 9W FAITH PLAZA,RAVENA,NY,12143,4500
Albany,10785,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 234,1218,TROY SCHENECTADY RD,LATHAM,NY,12110,2200
Albany,15003,Store,A,BIMBO BAKERIES USA INC,BIMBO BAKERIES USA,1092,RT 9,COLONIE,NY,12047,2400
Albany,15035,Store,JABHK,PRINZOS BAKERY INC,PRINZOS BAKERY,344,DELAWARE AVE,ALBANY,NY,12209,2300
Albany,15257,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 167,2446,WESTERN AVE,ALTAMONT,NY,12009,3380
Albany,15060,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 133,1050,WESTERN AVE,ALBANY,NY,12203,2000
Albany,10231,Store,JABC,KINGLENDER INC,AIRPORT MOBIL,1114,TROY SCHENECTADY RD,LATHAM,NY,12110,2500
Albany,10759,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #1973,2381,HWY 9W,RAVENA,NY,12143,4000
Albany,15068,Store,JAC,ROMA FOODS IMPORTING CO INC,ROMA FOODS IMPORTING CO,9,COBBEE RD,LATHAM,NY,12110,9200
Albany,15122,Store,JAS,ALTAMONT COUNTRY VALUES INC,ALTAMONT AGWAY,106,PROSPECT TERRACE,ALTAMONT,NY,12009,5000
Albany,15154,Store,JAC,NO JAE HYUK,VAN DYK STORE THE,87,N PEARL ST,ALBANY,NY,12207,2000
Albany,15180,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1520,1093,RT 9,COHOES,NY,12047,1800
Albany,10302,Store,JAB,NINO'S BAKERY LLC,NINO'S BAKERY,718,CENTRAL AVE,ALBANY,NY,12206,3000
Albany,15193,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 203,1001,ALTAMONT BLVD,ALTAMONT,NY,12009,2500
Albany,10723,Store,A,AGOSTINI ANGIE,ANGELS LASTING IMPRESSI,,AGY 3 & 4 EMPIRE STATE PLAZA,ALBANY,NY,12223,400
Albany,15206,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 111,567,WATERVLIET SHAKER RD,LATHAM,NY,12110,1600
Albany,15230,Store,A,WEIGEL BEVERAGE CORP INC,WEIGEL BEVERAGES,553,WASHINGTON AVE,ALBANY,NY,12206,2500
Albany,15834,Store,JAC,SAINATOS MARKET LLC,SAINATOS MARKET,423,QUAIL ST,ALBANY,NY,12208,1500
Albany,15037,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 144,2457,RT 9W,RAVENA,NY,12143,1500
Albany,10166,Store,JAC,ALSEIDI DAHAN ALI&HASEN ALSHEGA M,MONTANA FOOD MARKET,17,WATERVLIET AVE,ALBANY,NY,12206,1500
Albany,10298,Store,JAC,WAL-MART STORES EAST LP,WAL-MART 2152,141,WASHINGTON AVE EXT,ALBANY,NY,12205,258000
Albany,10724,Store,JAC,HAYAT 7 CORP,HALAL MARKET,264,CENTRAL AVE,ALBANY,NY,12206,1200
Albany,10066,Store,JAC,COLUCCIO DOMINICK,NINOS DELI&SUBS,718,CENTRAL AVE,ALBANY,NY,12206,1500
Albany,10449,Store,A,RUKHSANA CORP,PEARL STREET CONVENIENC,51,S PEARL ST,ALBANY,NY,12207,850
Albany,10070,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 133,911,CENTRAL AVE,ALBANY,NY,12206,83000
Albany,10086,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 138,873,NEW LOUDON RD,LATHAM,NY,12110,150700
Albany,10103,Store,JAC,VILLAGE BUTCHER INC THE,MCCARROLLS-VLLG BUTCHER,406,KENWOOD AVE,DELMAR,NY,12054,1500
Albany,10114,Store,JAC,MUNIR MOHAMMED,WEST ALBANY NEWS,294,SAND CREEK RD,ALBANY,NY,12205,900
Albany,10115,Store,JAC,NAGI ABDO M,DELAWARE GROCERY STORE,36,JUDSON ST,ALBANY,NY,12206,1500
Albany,10134,Store,JAC,ANDYS ITALIAN FOOD&DELI LTD,ANDYS ITALIAN FOOD&DELI,256,DELAWARE AVE,ALBANY,NY,12209,1000
Albany,10135,Store,JAC,KANNANTHANAM CORP,INDIA BAZAAR,1321,CENTRAL AVE,ALBANY,NY,12205,2000
Albany,10566,Store,JAE,DELMAR BEVERAGE INC,DELMAR BEVERAGE,242,DELAWARE AVE,DELMAR,NY,12054,7500
Albany,10300,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 140,35,FULLER RD,ALBANY,NY,12205,1200
Albany,10650,Store,A,CRESTWOOD HEALTH INC,CRESTWOOD PHARMACY,26,PICOTTE DR,ALBANY,NY,12208,1200
Albany,10795,Store,A,CENTRAL STORE LLC,CENTRAL DISCOUNT,16,CENTRAL AVE,ALBANY,NY,12210,3400
Albany,10813,Store,JAC,CHAUDHRYS NY LLC,EDIBLE ARRANGEMENTS,155,"WOLF RD, SUITE 5             ",ALBANY,NY,12205,1500
Albany,10499,Store,JAC,ZAID SALEH N,A&M GROCERY,32,N SWAN ST,ALBANY,NY,12210,1500
Albany,10169,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 45,40,DELAWARE AVE,ALBANY,NY,12210,28000
Albany,10359,Store,A,HW ROBERTS&SONS INC,BUSHS TRUE VALUE,159,MAIN ST,RAVENA,NY,12143,5000
Albany,10172,Store,JAC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 36,240,CONGRESS ST,COHOES,NY,12047,15000
Albany,10179,Store,JAC,PRINCE CORNER DELI&GROCERY INC TH,PRINCE DELI&GROCERY,20,N MANNING BLVD,ALBANY,NY,12206,1200
Albany,10191,Store,JAC,MEHSIN HEZAM A,MIKE DOWNTOWN GROCERY D,24,2ND AVE,ALBANY,NY,12202,1200
Albany,10197,Store,JAC,KRAUSES HOMEMADE CANDY INC,KRAUSES HOMEMADE CANDY,1609,CENTRAL AVE,ALBANY,NY,12205,10350
Albany,10206,Store,JAC,NOLAN STACEY A,SPINDLE CITY MARKET,302,ONTARIO ST,COHOES,NY,12047,4000
Albany,10230,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 201,2458,SECOND AVE,WATERVLIET,NY,12189,1800
Albany,15288,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 173,42,S MAIN ST,VOORHEESVILLE,NY,12186,3000
Albany,10450,Store,A,CVS ALBANY LLC,CVS PHARMACY 02743,485,COLUMBIA ST,COHOES,NY,12047,7000
Albany,15626,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1626,430,RT 9W PO BOX 337,GLENMONT,NY,12077,5200
Albany,15231,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 122,94,COLUMBIA ST,COHOES,NY,12047,1800
Albany,15478,Store,JACDK,TRI CITY FOODS INC,TRI CITY FOODS,616,3RD AVE,WATERVLIET,NY,12189,3500
Albany,10733,Store,JAC,RED KAP SALES INC,MOBIL ON THE RUN,482,ALBANY SHAKER RD,ALBANY,NY,12211,2200
Albany,15493,Store,JAC,HUCHRO GERALD,GRAND ST IMPORTS&GROCER,77,GRAND ST,ALBANY,NY,12202,875
Albany,10472,Store,A,ECKERD CORP,RITE AID 10695,463,ALBANY SHAKER RD,LOUDONVILLE,NY,12211,7000
Albany,15519,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1618,1870,WESTERN AVE,ALBANY,NY,12203,1200
Albany,15520,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1615,1196,CENTRAL AVE,ALBANY,NY,12205,1600
Albany,10548,Store,A,CVS ALBANY LLC,CVS PHARMACY 02702,465,SAND CREEK RD,ALBANY,NY,12205,1000
Albany,15522,Store,JAC,PIRROTTA GIROLAMO & ROSANNA,STELLA DEL MARE,123,MADISON AVE,ALBANY,NY,12202,1400
Albany,15538,Store,JAC,SPINOSA VINCENT L JR,VAN ALLEN FARMS STORE,806,RT 9W,GLENMONT,NY,12077,1500
Albany,15558,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 231,875,NEW SCOTLAND AVE,ALBANY,NY,12208,2000
Albany,15413,Store,JAC,CANDY KRAFT CANDIES INC,CANDY KRAFT,2575,WESTERN AVE,ALTAMONT,NY,12009,2000
Albany,15621,Store,JABCP,ALTAMONT ORCHARDS INC,ALTAMONT ORCHARDS,6654,DUNNSVILLE RD,ALTAMONT,NY,12009,8000
Albany,15411,Store,JAC,MP BEVERAGE INC,LATHAM BEVERAGE,601,NEW LOUDON RD,LATHAM,NY,12110,5000
Albany,10550,Store,A,CVS ALBANY LLC,CVS PHARMACY 01895,2040,WESTERN AVE,ALBANY,NY,12203,5000
Albany,15638,Store,JAC,EGGELHOEFER EDGAR&GLEN,ROLFS PORK STORE,70,LEXINGTON AVE,ALBANY,NY,12206,1600
Albany,10551,Store,A,CVS ALBANY LLC,CVS PHARMACY 744,613,NEW SCOTLAND AVE,ALBANY,NY,12208,3500
Albany,10554,Store,A,CVS ALBANY LLC,CVS PHARMACY 413,1026,MADISON AVE,ALBANY,NY,12208,2000
Albany,15661,Store,JABC,CARDONAS MARKETS INC,CARDONAS MARKETS,340,DELAWARE AVE,ALBANY,NY,12209,4500
Albany,15671,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 224,1892,CENTRAL AVE,ALBANY,NY,12205,69000
Albany,10703,Store,JAC,GRJH INC,COBBLE POND FARMS,200,MAIN ST,ALTAMONT,NY,12009,1300
Albany,15683,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 267,204,HENRY JOHNSON BLVD,ALBANY,NY,12210,2000
Albany,15684,Store,JAC,AMCOR BEVERAGE INC,COLONIE STAR BEVERAGE,1823,CENTRAL AVE,ALBANY,NY,12205,4800
Albany,15697,Store,JABC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8367,900,CENTRAL AVE,ALBANY,NY,12206,100000
Albany,15724,Store,JAC,ALBANY BEVERAGE CORP,ALBANY BEVERAGE,3899,CARMEN RD,SCHENECTADY,NY,12303,9600
Albany,15736,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1676,,PO BOX 303 RT 9W&143,RAVENA,NY,12143,1200
Albany,15582,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 263,406,ALBANY SHAKER RD,ALBANY,NY,12211,2000
Albany,10427,Store,A,ECKERD CORP,RITE AID 10691,1225,WESTERN AVE,ALBANY,NY,12203,6000
Albany,10536,Store,JAC,NEWELITE GAS INC,WATERVLIET FOOD MART,2547,2ND AVE,WATERVLIET,NY,12189,1900
Albany,15295,Store,JACD,RYAN MICHAEL W,RYANS FARMERS MARKET,114,RAILROAD AVE,ALBANY,NY,12205,8000
Albany,15305,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 291,470,DELAWARE AVE,ALBANY,NY,12209,2500
Albany,15306,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 185,542,CENTRAL AVE,ALBANY,NY,12206,2000
Albany,15323,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 188,309,DELAWARE AVE,DELMAR,NY,12054,2500
Albany,10447,Store,A,RITE AID OF NEW YORK INC,RITE AID 4805,2463,US RT 9W,RAVENA,NY,12143,6000
Albany,10526,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #379,1936,NEW SCOTLAND RD,SLINGERLANDS,NY,12159,2000
Albany,10539,Store,JAC,WAL-MART STORES EAST LP,WAL-MART 3583,311,RT 9W,GLENMONT,NY,12077,206000
Albany,10621,Store,JAC,SINGH GURYAM,SHAM CANDY&GROCERY,123,CENTRAL AVE,ALBANY,NY,12206,2000
Albany,15329,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 176,33,FRONTAGE RD,GLENMONT,NY,12077,1800
Albany,15426,Store,A,GENERAL NUTRITION CORP,GENERAL NUTRITION 3209,1,CROSSGATES MALL RD,ALBANY,NY,12203,2110
Albany,15365,Store,JABC,CHIARO PETER&WILLIAM&DAVID,YONDER FARMS,4301,ALBANY ST,ALBANY,NY,12205,3000
Albany,10750,Store,JAC,CENTRAL AVENUE ENERGY INC,CENTRAL AVENUE ENERGY,1351,CENTRAL AVE,ALBANY,NY,12205,1500
Albany,10561,Store,JAC,Z&T INC,Z&T,118,GARNER ST,COHOES,NY,12047,2000
Albany,10773,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS #1662,68,RT 9W,GLENMONT,NY,12077,0
Albany,15410,Store,A,GENERAL NUTRITION CORP,GENERAL NUTRITION 1309,,COLONIE CENTER #322,ALBANY,NY,12205,1600
Albany,15380,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 179,164,MORTON AVE,ALBANY,NY,12202,3000
Albany,10090,Store,JAC,BOSCOVS DEPARTMENT STORE LLC,BOSCOVS CANDY DEPT,131,COLONIE CENTER,ALBANY,NY,12205,500
Albany,10367,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 183,1706,WESTERN AVE,ALBANY,NY,12203,38000
Albany,15783,Store,JAC,WILLARD J SCHANZ BEER WHOLSLR INC,SCHANZ BEVERAGES,400,4TH ST,WATERVLIET,NY,12189,6400
Albany,15371,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 178,309,6TH ST,WATERVLIET,NY,12189,1500
Albany,10451,Store,A,CHRISTMAS TREE SHOPS INC,CHRISTMAS TREE SHOPS 19,1425,CENTRAL AVE,ALBANY,NY,12205,52000
Albany,10688,Store,A,VLIET MART CORP,VLIET  MARKET,196,VLIET BLVD,COHOES,NY,12047,1500
Albany,704271,Store,JAC,ORIGINAL HONEYBAKED HAM CO OF GA,ORIGINAL HONEYBAKED HAM,69,WOLF RD,ALBANY,NY,12205,3000
Albany,712012,Store,A,BIG LOTS STORES INC,BIG LOTS #1264,1892,CENTRAL AVE,ALBANY,NY,12205,26000
Albany,705389,Store,JAC,SHAN ENTERPRISES INC,QUAIL STREET MARKET AND,167,QUAIL ST,ALBANY,NY,12203,1500
Albany,705277,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #4168,388,FEURA BUSH RD #100,GLENMONT,NY,12077,10000
Albany,10884,Store,JAC,NEW TEST ENITY FOR LICENSE LLC,LICENSE TEST,10B,AIRLINE DR,ALBANY,NY,12205,0
Albany,704995,Store,JAC,ALBANY PRIDE SEAFOOD LLC,FINYOUR FISHMONGER,2050,WESTERN AVE,GUILDERLAND,NY,12084,2100
Albany,704964,Store,JAC,PEACOCK INC,PEACOCK,795,BROADWAY,ALBANY,NY,12207,2000
Albany,704872,Store,JAC,RD AMERICA LLC,RESTAURANT DEPOT,22,WAREHOUSE ROW,ALBANY,NY,12205,68300
Albany,718486,Store,JAC,AMARAL VIRGILIO,VIRGILIO'S EXPRESS STOR,1220,WASHINGTON AVE BLDG 5,ALBANY,NY,12226,1000
Albany,10928,Store,JAC,PARIVAR SPICES&FOOD INC,PARIVAR SPICES&FOOD,1275,CENTRAL AVE,ALBANY,NY,12205,4800
Albany,704426,Store,JAC,LATHAM CIRCLE GAS INC,LATHAM CIRCLE MOBIL,477,TROY SCHENECTADY RD,LATHAM,NY,12110,750
Albany,705714,Store,A,HASTINGS JOHN,JOHNS LAST STAND,625,BROADWAY,ALBANY,NY,12207,800
Albany,718552,Store,A,DOLLAR TREE STORE INC,DOLLAR TREE #06156,2080,WESTERN AVE,GUILDERLAND,NY,12084,10000
Albany,704145,Store,JAC,NGO TAY A,TAY MARKET,290,CENTRAL AVE,ALBANY,NY,12206,4000
Albany,704121,Store,JAC,DHARAM INC,PLAZA 23 TRUCK STOP,240,CHURCH ST,ALBANY,NY,12202,3600
Albany,703983,Store,A,WHITE PETER S,PORTOBELLA PETES,,BLDG 12 STATE CAMPUS DOL,ALBANY,NY,12240,600
Albany,703650,Store,JAC,SHOP RITE SUPERMARKET INC,SHOPRITE SLINGERLANDS 2,41,VISTA BLVD,SLINGERLANDS,NY,12159,65000
Albany,703371,Store,JAC,SHOP RITE SUPERMARKETS INC,SHOPRITE  #234,651,CENTRAL AVE,ALBANY,NY,12206,600
Albany,10894,Store,JAC,IBB FOOD MART INC,IBB FOOD MART,615,CLINTON AVE,ALBANY,NY,12206,1200
Albany,702915,Store,JAC,INANC I OZBAY INC,USA GAS,1595,CENTRAL AVE,ALBANY,NY,12205,0
Albany,10895,Store,A,ESS ESS ENTERPRISES OF NY CORP,NEWS CORNER,1,"CROSSGATE MALL, FOOD COURT ",ALBANY,NY,12203,1200
Albany,704590,Store,JAC,1250 SELKIRK INC,1250 SELKIRK,1250,RTE 9W & 396,SELKIRK,NY,12158,3000
Albany,708587,Store,JAC,BADOWIE NADIER M,STAR ONE MARKET,203,LIVINGSTON AVE,ALBANY,NY,12210,2500
Albany,711851,Store,JAC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER #245,515,19TH ST,WATERVLIET,NY,12189,0
Albany,718027,Store,A,NESTLER RICHARD J,RICKS EXPRESS STOP,89,WASHINGTON AVE,ALBANY,NY,12230,800
Albany,711415,Store,JAC,RNA FOOD TRADING INC,RNA FOOD TRADING,222,SOUTH PEARL ST,ALBANY,NY,12202,0
Albany,710518,Store,JAC,SCHMITZ SUSANNA,RAVEN CREST BOTANICALS,842,CANADAY HILL RD,BERNE,NY,12023,300
Albany,709332,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #382,204,WADE RD EXT,LATHAM,NY,12110,4000
